timestamp,src_ip,pkt_count,byte_count,pkts_per_sec,bytes_per_sec,unique_dst_ips,unique_dst_ports,avg_pkt_size,std_ias,syn_count,syn_ratio,arp_req,arp_rep,mac_changes
1763683233.9732287,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683233.9824185,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683235.010596,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683235.0320528,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683235.0634906,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.30963008324325364,0,0.0,0,0,2
1763683235.088695,10.0.1.11,2,116,0.2,11.6,1,1,58.0,0,1,1.0,1,0,0
1763683237.1198487,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683237.1409702,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0012621879577636719,0,0.0,0,0,1
1763683238.17683,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683238.1854208,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683239.2177527,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683239.2330418,10.0.1.10,6,412,0.6,41.2,1,1,68.66666666666667,0.00031201630941653176,0,0.0,0,0,3
1763683240.2684298,10.0.1.10,3,206,0.3,20.6,1,1,68.66666666666667,0.0006181001663208008,0,0.0,0,0,1
1763683240.2999566,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683241.3345435,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0032585596236712334,2,0.5,0,0,2
1763683241.3639174,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683242.3963084,10.0.2.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0029861927032470703,2,0.6666666666666666,0,0,2
1763683242.406493,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,2
1763683243.4342961,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683243.4446378,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683245.475024,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0014891378921717013,2,0.5,0,0,2
1763683245.4932473,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0025291242165366066,2,0.5,0,0,2
1763683245.5236027,10.0.1.10,7,502,0.7,50.2,3,3,71.71428571428571,0.026262359588334373,0,0.0,0,0,4
1763683245.5546505,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683247.582721,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,0
1763683247.5928972,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683249.6262984,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683249.6430144,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683249.6817505,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683249.7155762,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683250.7479165,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0014327650730039815,2,0.5,0,0,2
1763683250.7558153,10.0.1.10,9,626,0.9,62.6,3,3,69.55555555555556,0.07972247789392328,0,0.0,0,0,5
1763683250.7850957,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683250.8076086,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683252.8337333,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.002073135348913343,2,0.5,0,0,2
1763683252.8415675,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683254.873952,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.001670645660799747,2,0.5,0,0,2
1763683254.8837054,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0007735490798950195,0,0.0,0,0,3
1763683255.909758,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,0
1763683255.9182308,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683256.9519997,10.0.2.10,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683256.959147,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.002136301221484776,2,0.5,0,0,2
1763683256.9890432,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683257.0134542,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.03620140361280862,0,0.0,0,0,1
1763683257.0361142,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683259.0595605,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683259.0682821,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683260.094829,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.002130617902737163,2,0.5,0,0,1
1763683260.1049902,10.0.2.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683260.1400235,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683260.1614277,10.0.1.10,3,148,0.3,14.8,1,1,49.333333333333336,0.06624734401702881,0,0.0,0,0,1
1763683260.18717,10.0.1.11,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683261.2171338,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683261.225957,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0019523193950495565,2,0.5,0,0,1
1763683261.2564356,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,2
1763683261.2802398,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683262.305386,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683262.3161054,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683263.341786,10.0.2.10,6,420,0.6,42.0,1,1,70.0,0.0329008852282963,2,0.5,0,0,4
1763683263.3510413,10.0.1.10,9,486,0.9,48.6,2,2,54.0,0.062391731870021075,0,0.0,0,0,5
1763683263.3810852,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683264.403444,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0022894861678696373,2,0.5,0,0,2
1763683264.4123735,10.0.1.10,3,148,0.3,14.8,1,1,49.333333333333336,0.054378509521484375,0,0.0,0,0,3
1763683264.4404962,10.0.1.12,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683265.4648237,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683265.4742732,10.0.1.10,3,206,0.3,20.6,1,1,68.66666666666667,0.0014377832412719727,0,0.0,0,0,0
1763683265.5048869,10.0.1.11,2,116,0.2,11.6,1,1,58.0,0,1,1.0,0,1,0
1763683267.532841,10.0.2.10,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683268.5452366,10.0.2.10,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683268.5534112,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.001775684472007061,2,0.5,0,0,2
1763683268.5852144,10.0.1.10,7,494,0.7,49.4,2,2,70.57142857142857,0.07176574356265598,0,0.0,0,0,6
1763683269.6151047,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,0
1763683269.6296434,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683270.6592033,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,0
1763683270.6659474,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683271.693709,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.00252054715586631,2,0.5,0,0,2
1763683271.69887,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683272.7281473,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683272.7440066,10.0.1.10,7,486,0.7,48.6,2,2,69.42857142857143,0.07554886586780234,0,0.0,0,0,4
1763683272.7763417,10.0.1.11,3,346,0.3,34.6,1,1,115.33333333333333,0.0019348859786987305,1,0.3333333333333333,0,0,0
